date,key_rate,us_rate,inflation,region,avg_rate,weight_avg_rate,price,index,income
2021-07-07,5.5,73.27,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-08,5.5,74.06,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-09,5.5,75.2,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-10,5.5,74.47,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-12,5.5,74.47,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-13,5.5,74.63,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-14,5.5,74.06,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-15,5.5,74.12,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-16,5.5,74.22,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-17,5.5,74.17,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-19,5.5,74.17,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-20,5.5,74.35,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-21,5.5,74.49,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-22,5.5,74.49,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-23,5.5,73.69,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-24,5.5,73.77,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-26,6.5,73.77,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-27,6.5,74.1,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-28,6.5,73.85,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-29,6.5,73.61,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-30,6.5,73.19,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-07-31,6.5,73.14,6.5,Россия,7.32,7.32,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Ростовская область,7.35,7.35,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Рязанская область,7.17,7.17,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,СЗФО,7.26,7.26,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,СКФО,7.37,7.37,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Санкт-Петербург,7.23,7.23,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Самарская область,7.56,7.56,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Россия,7.35,7.35,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Саратовская область,7.52,7.52,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Сахалинская область,6.33,6.33,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,СФО,7.49,7.49,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Хакасия,7.25,7.25,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Саха (Якутия),6.39,6.39,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Северная Осетия,7.09,7.09,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Свердловская область,7.39,7.39,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Мордовия,6.99,6.99,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Марий Эл,7.15,7.15,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Крым,7.59,7.59,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Коми,7.44,7.44,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Карелия,7.26,7.26,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Калмыкия,7.15,7.15,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Ингушетия,8.14,8.14,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Дагестан,7.42,7.42,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Тыва,7.79,7.79,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Севастополь,7.82,7.82,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тамбовская область,7.3,7.3,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Ставропольский край,7.36,7.36,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Ярославская область,7.38,7.38,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,ЯНАО,7.47,7.47,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,ЮФО,7.43,7.43,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Чукотский АО,6.34,6.34,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Чувашская Республика,7.02,7.02,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Чеченская Республика,8.04,8.04,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Челябинская область,7.47,7.47,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,ЦФО,7.45,7.45,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Хабаровский край,7.0,7.0,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,ХМАО,7.56,7.56,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Смоленская область,7.24,7.24,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Ульяновская область,7.32,7.32,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,УФО,7.42,7.42,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тюменская область,7.24,7.24,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тюменская область,7.24,7.43,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тюменская область,7.43,7.24,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тюменская область,7.43,7.43,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тульская область,7.41,7.41,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Томская область,7.46,7.46,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Тверская область,7.47,7.47,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Татарстан,7.32,7.32,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Бурятия,6.67,6.67,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.68,Удмуртская Республика,7.07,7.07,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Башкортостан,7.39,7.39,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Астраханская область,7.26,7.26,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Адыгея,7.2,7.2,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Камчатский край,7.47,7.47,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Калужская область,7.3,7.3,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Калининградская область,7.12,7.12,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Иркутская область,7.62,7.62,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Ивановская область,7.45,7.45,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Забайкальский край,6.81,6.81,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Еврейская АО,6.89,6.89,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,ДФО,6.57,6.57,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Воронежская область,7.14,7.14,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Вологодская область,7.45,7.45,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Волгоградская область,7.36,7.36,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Владимирская область,7.4,7.4,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Брянская область,7.07,7.07,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Белгородская область,7.15,7.15,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Республика Алтай,7.18,7.18,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Архангельская область,7.4,7.4,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Архангельская область,7.4,7.4,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Архангельская область,7.4,7.4,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Архангельская область,7.4,7.4,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Амурская область,6.67,6.67,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Алтайский край,7.42,7.42,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Карачаево-Черкесская Республика,6.89,6.89,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Кемеровская область,7.58,7.58,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Кабардино-Балкарская Республика,7.01,7.01,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Костромская область,7.31,7.31,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Псковская область,7.14,7.14,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Приморский край,6.19,6.19,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Пермский край,7.44,7.44,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Пензенская область,6.87,6.87,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,ПФО,7.33,7.33,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Орловская область,7.15,7.15,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Кировская область,7.45,7.45,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Омская область,7.61,7.61,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Новосибирская область,7.34,7.34,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Новгородская область,7.27,7.27,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Нижегородская область,7.35,7.35,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Оренбургская область,7.33,7.33,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Мурманская область,7.26,7.26,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Московская область,7.48,7.48,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Москва,7.55,7.55,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Магаданская область,6.32,6.32,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Липецкая область,7.16,7.16,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Ленинградская область,7.23,7.23,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Ненецкий АО,7.42,7.42,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Курская область,7.27,7.27,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Курганская область,7.32,7.32,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Красноярский край,7.54,7.54,61020.32,116.79,34399.38
2021-08-01,6.5,73.14,6.5,Краснодарский край,7.51,7.51,61020.32,116.79,34399.38
2021-08-02,6.5,73.14,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-03,6.5,73.02,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-04,6.5,72.87,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-05,6.5,72.79,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-06,6.5,73.17,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-07,6.5,73.13,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-09,6.5,73.13,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-10,6.5,73.51,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-11,6.5,73.6,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-12,6.5,73.97,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-13,6.5,73.57,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-14,6.5,73.47,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-16,6.5,73.47,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-17,6.5,73.39,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-18,6.5,73.48,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-19,6.5,73.46,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-20,6.5,74.15,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-21,6.5,74.36,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-23,6.5,74.36,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-24,6.5,74.07,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-25,6.5,73.95,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-26,6.5,73.74,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-27,6.5,73.99,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-28,6.5,73.99,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-30,6.5,73.99,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-08-31,6.5,73.57,6.68,Россия,7.38,7.38,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Саратовская область,7.57,7.57,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Санкт-Петербург,7.27,7.27,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Самарская область,7.62,7.62,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,СФО,7.54,7.54,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,СКФО,7.43,7.43,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,СЗФО,7.3,7.3,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Рязанская область,7.22,7.22,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Ростовская область,7.39,7.39,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Россия,7.39,7.39,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Ярославская область,7.41,7.41,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Коми,7.46,7.46,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Северная Осетия,7.16,7.16,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Саха (Якутия),6.41,6.41,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Мордовия,6.99,6.99,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Марий Эл,7.21,7.21,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Крым,7.7,7.7,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Сахалинская область,6.38,6.38,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Карелия,7.3,7.3,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Калмыкия,7.21,7.21,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Ингушетия,8.21,8.21,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Дагестан,7.47,7.47,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Тыва,7.86,7.86,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Свердловская область,7.43,7.43,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Томская область,7.49,7.49,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Смоленская область,7.29,7.29,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,ЯНАО,7.53,7.53,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,ЮФО,7.49,7.49,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Чукотский АО,6.36,6.36,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Чувашская Республика,7.07,7.07,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Чеченская Республика,8.11,8.11,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Челябинская область,7.52,7.52,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,ЦФО,7.5,7.5,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Хабаровский край,7.01,7.01,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,ХМАО,7.59,7.59,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Ульяновская область,7.36,7.36,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Севастополь,7.91,7.91,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Удмуртская Республика,7.09,7.09,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тюменская область,7.28,7.28,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тюменская область,7.28,7.47,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тюменская область,7.47,7.28,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тюменская область,7.47,7.47,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тульская область,7.45,7.45,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Бурятия,6.72,6.72,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тверская область,7.51,7.51,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Татарстан,7.35,7.35,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Тамбовская область,7.36,7.36,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,Ставропольский край,7.42,7.42,61020.32,116.79,34399.38
2021-09-01,6.5,73.28,7.4,УФО,7.46,7.46,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Башкортостан,7.45,7.45,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Хакасия,7.32,7.32,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Республика Адыгея,7.27,7.27,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Калужская область,7.35,7.35,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Калининградская область,7.19,7.19,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Кабардино-Балкарская Республика,7.1,7.1,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Иркутская область,7.68,7.68,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Ивановская область,7.48,7.48,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Забайкальский край,6.84,6.84,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Еврейская АО,6.95,6.95,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,ДФО,6.6,6.6,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Воронежская область,7.19,7.19,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Вологодская область,7.5,7.5,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Карачаево-Черкесская Республика,6.95,6.95,61020.32,116.79,34399.38
2021-09-01,6.5,73.57,6.68,Волгоградская область,7.39,7.39,61020.32,116.79,34399.38
